MissionDate,CountryOfCitizenship,R-T,PULOC,DropLoc,AlienMasterIDCount,MissionIDCount,JuvenileCount,JuvPercent,NCCount,NCPercent
2012-08-01,GUATEMALA,T,KIWA,KBFI,5,1,0.0,0.0,5.0,100.0
2012-08-22,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2012-10-03,GUATEMALA,T,KIWA,KBFI,6,1,0.0,0.0,6.0,100.0
2012-10-11,GUATEMALA,T,KIWA,KBFI,18,1,0.0,0.0,18.0,100.0
2012-10-17,GUATEMALA,T,KIWA,KBFI,14,1,0.0,0.0,10.0,71.42857142857143
2012-10-24,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2012-10-31,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,1.0,33.33333333333333
2012-11-21,GUATEMALA,T,KIWA,KBFI,11,1,0.0,0.0,11.0,100.0
2012-11-28,GUATEMALA,T,KIWA,KBFI,14,1,0.0,0.0,14.0,100.0
2012-12-01,GUATEMALA,T,KHRL,KBFI,4,1,0.0,0.0,4.0,100.0
2012-12-05,GUATEMALA,T,KIWA,KBFI,7,1,0.0,0.0,7.0,100.0
2012-12-12,GUATEMALA,T,KIWA,KBFI,9,1,0.0,0.0,9.0,100.0
2012-12-13,GUATEMALA,T,KSAT,KBFI,10,1,0.0,0.0,10.0,100.0
2013-02-06,GUATEMALA,T,KIWA,KBFI,21,1,0.0,0.0,21.0,100.0
2013-02-13,GUATEMALA,T,KIWA,KBFI,24,1,0.0,0.0,24.0,100.0
2013-02-16,GUATEMALA,T,KHRL,KBFI,64,1,0.0,0.0,64.0,100.0
2013-02-20,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2013-03-06,GUATEMALA,T,KIWA,KBFI,37,1,0.0,0.0,37.0,100.0
2013-03-20,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,3.0,100.0
2013-03-27,GUATEMALA,T,KIWA,KBFI,34,1,0.0,0.0,34.0,100.0
2013-03-29,GUATEMALA,T,KSAT,KBFI,25,1,0.0,0.0,25.0,100.0
2013-04-03,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,0.0,0.0
2013-04-29,GUATEMALA,T,KSAT,KBFI,4,1,0.0,0.0,4.0,100.0
2013-05-09,GUATEMALA,T,KSAT,KBFI,19,1,0.0,0.0,18.0,94.73684210526315
2013-05-13,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,3.0,100.0
2013-05-18,GUATEMALA,T,KHRL,KBFI,5,1,0.0,0.0,0.0,0.0
2013-05-24,GUATEMALA,T,KHRL,KBFI,3,1,0.0,0.0,2.0,66.66666666666666
2013-06-03,GUATEMALA,T,KIWA,KBFI,23,1,0.0,0.0,23.0,100.0
2013-06-17,GUATEMALA,T,KIWA,KBFI,11,1,0.0,0.0,11.0,100.0
2013-07-01,GUATEMALA,T,KIWA,KBFI,36,1,0.0,0.0,36.0,100.0
2013-07-15,GUATEMALA,T,KIWA,KBFI,30,1,0.0,0.0,30.0,100.0
2013-08-05,GUATEMALA,T,KIWA,KBFI,6,1,0.0,0.0,5.0,83.33333333333334
2013-08-17,GUATEMALA,T,KHRL,KBFI,1,1,0.0,0.0,1.0,100.0
2013-09-05,GUATEMALA,T,KSAT,KBFI,5,1,0.0,0.0,5.0,100.0
2013-09-30,GUATEMALA,T,KIWA,KBFI,25,1,0.0,0.0,25.0,100.0
2013-10-05,GUATEMALA,T,KHRL,KBFI,2,1,2.0,1.0,2.0,100.0
2013-11-18,GUATEMALA,T,KBFL,KBFI,4,1,0.0,0.0,0.0,0.0
2013-11-25,GUATEMALA,T,KIWA,KBFI,4,1,0.0,0.0,4.0,100.0
2013-12-09,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2013-12-23,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2014-01-20,GUATEMALA,T,KSAN,KBFI,7,1,0.0,0.0,7.0,100.0
2014-03-03,GUATEMALA,T,KSAT,KBFI,12,1,1.0,0.08333333333333333,12.0,100.0
2014-03-17,GUATEMALA,T,KIWA,KBFI,5,1,0.0,0.0,4.0,80.0
2014-03-23,GUATEMALA,T,KSAT,KBFI,19,2,8.0,0.42105263157894735,19.0,100.0
2014-03-31,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2014-04-15,GUATEMALA,T,KIWA,KBFI,5,1,0.0,0.0,5.0,100.0
2014-04-21,GUATEMALA,T,KIWA,KBFI,5,1,0.0,0.0,5.0,100.0
2014-04-28,GUATEMALA,T,KIWA,KBFI,5,1,0.0,0.0,5.0,100.0
2014-05-02,GUATEMALA,T,KSAT,KBFI,2,1,2.0,1.0,2.0,100.0
2014-05-05,GUATEMALA,T,KIWA,KBFI,7,1,0.0,0.0,7.0,100.0
2014-05-09,GUATEMALA,T,KBRO,KBFI,29,1,1.0,0.034482758620689655,29.0,100.0
2014-05-26,GUATEMALA,T,KIWA,KBFI,5,1,0.0,0.0,5.0,100.0
2014-06-08,GUATEMALA,T,KSAT,KBFI,14,1,2.0,0.14285714285714285,14.0,100.0
2014-06-16,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2014-06-16,GUATEMALA,T,KSAT,KBFI,31,1,0.0,0.0,29.0,93.54838709677419
2014-06-16,GUATEMALA,T,KBRO,KBFI,1,1,1.0,1.0,1.0,100.0
2014-06-23,GUATEMALA,T,KIWA,KBFI,7,1,0.0,0.0,7.0,100.0
2014-06-29,GUATEMALA,T,KSAT,KBFI,2,1,0.0,0.0,2.0,100.0
2014-06-30,GUATEMALA,T,KIWA,KBFI,15,1,0.0,0.0,15.0,100.0
2014-07-15,GUATEMALA,T,KBRO,KBFI,24,1,0.0,0.0,24.0,100.0
2014-07-21,GUATEMALA,T,KIWA,KBFI,7,1,0.0,0.0,7.0,100.0
2014-08-01,GUATEMALA,T,KSAT,KBFI,21,1,0.0,0.0,21.0,100.0
2014-08-04,GUATEMALA,T,KIWA,KBFI,7,1,0.0,0.0,7.0,100.0
2014-08-14,GUATEMALA,T,KBRO,KBFI,31,1,0.0,0.0,28.0,90.32258064516128
2014-08-18,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2014-08-28,GUATEMALA,T,KBRO,KBFI,4,1,0.0,0.0,4.0,100.0
2014-09-29,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,3.0,100.0
2014-12-08,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2015-01-05,GUATEMALA,T,KIWA,KBFI,8,1,0.0,0.0,8.0,100.0
2015-01-19,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2015-02-09,GUATEMALA,T,KSAN,KBFI,2,1,0.0,0.0,0.0,0.0
2015-02-23,GUATEMALA,T,KSAN,KBFI,7,1,0.0,0.0,4.0,57.14285714285714
2015-04-03,GUATEMALA,T,KBRO,KBFI,12,1,0.0,0.0,12.0,100.0
2015-04-06,GUATEMALA,T,KIWA,KBFI,28,1,0.0,0.0,26.0,92.85714285714286
2015-04-24,GUATEMALA,T,KBRO,KBFI,9,1,0.0,0.0,8.0,88.88888888888889
2015-05-04,GUATEMALA,T,KIWA,KBFI,12,1,0.0,0.0,12.0,100.0
2015-05-12,GUATEMALA,T,KLRD,KBFI,1,1,0.0,0.0,1.0,100.0
2015-05-12,GUATEMALA,T,KSAT,KBFI,5,1,0.0,0.0,5.0,100.0
2015-05-15,GUATEMALA,T,KSAT,KBFI,3,1,0.0,0.0,1.0,33.33333333333333
2015-05-21,GUATEMALA,T,KBRO,KBFI,24,1,0.0,0.0,24.0,100.0
2015-06-01,GUATEMALA,T,KIWA,KBFI,72,1,0.0,0.0,67.0,93.05555555555556
2015-06-12,GUATEMALA,T,KSAT,KBFI,7,1,0.0,0.0,7.0,100.0
2015-06-22,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2015-06-29,GUATEMALA,T,KSAT,KBFI,17,1,0.0,0.0,17.0,100.0
2015-07-13,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2015-08-05,GUATEMALA,T,KSAT,KBFI,4,1,0.0,0.0,0.0,0.0
2015-08-17,GUATEMALA,T,KBRO,KBFI,7,1,0.0,0.0,6.0,85.71428571428571
2015-09-09,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2015-09-15,GUATEMALA,T,KSAT,KBFI,5,1,0.0,0.0,0.0,0.0
2015-09-27,GUATEMALA,T,KIWA,KBFI,16,1,0.0,0.0,9.0,56.25
2015-10-12,GUATEMALA,T,KIWA,KBFI,35,1,0.0,0.0,25.0,71.42857142857143
2015-10-26,GUATEMALA,T,KIWA,KBFI,31,1,0.0,0.0,29.0,93.54838709677419
2015-11-09,GUATEMALA,T,KSAT,KBFI,12,1,0.0,0.0,2.0,16.666666666666664
2015-11-17,GUATEMALA,T,KIWA,KBFI,23,1,0.0,0.0,16.0,69.56521739130434
2015-11-23,GUATEMALA,T,KSAT,KBFI,7,1,0.0,0.0,0.0,0.0
2015-12-07,GUATEMALA,T,KIWA,KBFI,7,1,0.0,0.0,2.0,28.57142857142857
2015-12-22,GUATEMALA,T,KIWA,KBFI,11,1,0.0,0.0,10.0,90.9090909090909
2016-01-05,GUATEMALA,T,KIWA,KBFI,66,1,0.0,0.0,47.0,71.21212121212122
2016-01-12,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2016-01-26,GUATEMALA,T,KIWA,KBFI,7,1,0.0,0.0,6.0,85.71428571428571
2016-02-09,GUATEMALA,T,KIWA,KBFI,5,1,0.0,0.0,2.0,40.0
2016-02-16,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,2.0,66.66666666666666
2016-02-23,GUATEMALA,T,KIWA,KBFI,31,1,0.0,0.0,17.0,54.83870967741935
2016-03-01,GUATEMALA,T,KSAT,KBFI,11,1,0.0,0.0,11.0,100.0
2016-03-08,GUATEMALA,T,KIWA,KBFI,4,1,0.0,0.0,4.0,100.0
2016-03-22,GUATEMALA,T,KIWA,KBFI,53,1,0.0,0.0,53.0,100.0
2016-04-12,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2016-04-19,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,3.0,100.0
2016-04-26,GUATEMALA,T,KIWA,KBFI,7,1,0.0,0.0,7.0,100.0
2016-05-03,GUATEMALA,T,KIWA,KBFI,5,1,0.0,0.0,5.0,100.0
2016-05-10,GUATEMALA,T,KBRO,KBFI,14,1,0.0,0.0,14.0,100.0
2016-05-24,GUATEMALA,T,KIWA,KBFI,6,1,0.0,0.0,6.0,100.0
2016-06-07,GUATEMALA,T,KIWA,KBFI,66,1,0.0,0.0,64.0,96.96969696969697
2016-06-14,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,1.0,50.0
2016-06-28,GUATEMALA,T,KSAT,KBFI,6,1,0.0,0.0,6.0,100.0
2016-07-05,GUATEMALA,T,KIWA,KBFI,18,1,0.0,0.0,15.0,83.33333333333334
2016-07-12,GUATEMALA,T,KIWA,KBFI,12,1,0.0,0.0,12.0,100.0
2016-07-17,GUATEMALA,T,KBRO,KBFI,5,1,0.0,0.0,5.0,100.0
2016-07-26,GUATEMALA,T,KIWA,KBFI,21,1,0.0,0.0,21.0,100.0
2016-08-02,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2016-08-11,GUATEMALA,T,KBRO,KBFI,3,1,0.0,0.0,3.0,100.0
2016-08-23,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2016-09-08,GUATEMALA,T,KBRO,KBFI,17,1,0.0,0.0,17.0,100.0
2016-09-13,GUATEMALA,T,KIWA,KBFI,6,1,0.0,0.0,6.0,100.0
2016-09-20,GUATEMALA,T,KSAT,KBFI,2,1,0.0,0.0,2.0,100.0
2016-09-27,GUATEMALA,T,KSAT,KBFI,23,1,0.0,0.0,23.0,100.0
2016-11-08,GUATEMALA,T,KIWA,KBFI,11,1,0.0,0.0,10.0,90.9090909090909
2016-11-15,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2016-12-06,GUATEMALA,T,KBRO,KBFI,8,1,0.0,0.0,8.0,100.0
2016-12-15,GUATEMALA,T,KBRO,KBFI,8,1,0.0,0.0,8.0,100.0
2016-12-20,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2017-01-31,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,3.0,100.0
2017-02-15,GUATEMALA,T,KIWA,KBFI,6,1,0.0,0.0,6.0,100.0
2017-04-25,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,1.0,50.0
2017-06-27,GUATEMALA,T,KBRO,KBFI,5,1,0.0,0.0,5.0,100.0
2017-07-03,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2017-07-11,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,3.0,100.0
2017-07-18,GUATEMALA,T,KBRO,KBFI,18,1,0.0,0.0,18.0,100.0
2017-08-01,GUATEMALA,T,KIWA,KBFI,6,1,0.0,0.0,5.0,83.33333333333334
2017-08-17,GUATEMALA,T,KIWA,KBFI,12,1,0.0,0.0,12.0,100.0
2017-09-05,GUATEMALA,T,KIWA,KBFI,7,1,0.0,0.0,6.0,85.71428571428571
2017-09-19,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,3.0,100.0
2017-09-26,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,3.0,100.0
2017-10-24,GUATEMALA,T,KIWA,KBFI,24,1,0.0,0.0,18.0,75.0
2017-10-31,GUATEMALA,T,KIWA,KBFI,11,1,0.0,0.0,10.0,90.9090909090909
2017-11-07,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2017-11-14,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2017-11-21,GUATEMALA,T,KIWA,KBFI,21,1,0.0,0.0,21.0,100.0
2017-11-28,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2017-12-12,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2017-12-19,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,3.0,100.0
2017-12-26,GUATEMALA,T,KIWA,KBFI,5,1,0.0,0.0,5.0,100.0
2018-01-02,GUATEMALA,T,KIWA,KBFI,6,1,0.0,0.0,3.0,50.0
2018-01-09,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2018-01-23,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2018-02-06,GUATEMALA,T,KIWA,KBFI,12,1,0.0,0.0,10.0,83.33333333333334
2018-02-13,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,3.0,100.0
2018-02-20,GUATEMALA,T,KIWA,KBFI,4,1,0.0,0.0,3.0,75.0
2018-02-27,GUATEMALA,T,KIWA,KBFI,4,1,0.0,0.0,4.0,100.0
2018-03-13,GUATEMALA,T,KIWA,KBFI,4,1,0.0,0.0,4.0,100.0
2018-03-20,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,3.0,100.0
2018-03-27,GUATEMALA,T,KIWA,KBFI,7,1,0.0,0.0,4.0,57.14285714285714
2018-04-03,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,2.0,66.66666666666666
2018-04-17,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2018-05-01,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2018-05-08,GUATEMALA,T,KIWA,KBFI,4,1,0.0,0.0,4.0,100.0
2018-05-15,GUATEMALA,T,KIWA,KBFI,5,1,0.0,0.0,5.0,100.0
2018-05-22,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2018-05-29,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2018-06-02,GUATEMALA,T,KLRD,KBFI,14,1,0.0,0.0,14.0,100.0
2018-06-02,GUATEMALA,T,KSAT,KBFI,3,1,0.0,0.0,2.0,66.66666666666666
2018-06-03,GUATEMALA,T,KLRD,KBFI,20,1,0.0,0.0,17.0,85.0
2018-06-12,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2018-06-19,GUATEMALA,T,KIWA,KBFI,48,1,0.0,0.0,44.0,91.66666666666666
2018-07-10,GUATEMALA,T,KIWA,KBFI,8,1,0.0,0.0,7.0,87.5
2018-07-31,GUATEMALA,T,KIWA,KBFI,10,1,0.0,0.0,5.0,50.0
2018-08-14,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2018-08-28,GUATEMALA,T,KIWA,KBFI,4,1,0.0,0.0,4.0,100.0
2018-09-04,GUATEMALA,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2018-09-11,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2018-09-25,GUATEMALA,T,KIWA,KBFI,4,1,0.0,0.0,0.0,0.0
2018-10-02,GUATEMALA,T,KIWA,KBFI,6,1,0.0,0.0,5.0,83.33333333333334
2018-10-09,GUATEMALA,T,KIWA,KBFI,8,1,0.0,0.0,7.0,87.5
2018-10-16,GUATEMALA,T,KIWA,KBFI,4,1,0.0,0.0,4.0,100.0
2018-10-30,GUATEMALA,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2018-11-06,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,2.0,66.66666666666666
2018-11-20,GUATEMALA,T,KIWA,KBFI,36,1,0.0,0.0,35.0,97.22222222222221
2018-11-27,GUATEMALA,T,KIWA,KBFI,10,1,0.0,0.0,9.0,90.0
2018-12-04,GUATEMALA,T,KIWA,KBFI,3,1,0.0,0.0,3.0,100.0
